CustomerID,purchase_cnt,item_cnt,recency,user_total,user_average,unique_products,average_interval,total_transactions,cancel_frequency,cancel_rate
16738,1,3,297,4,4,1,0,1,0,0
16257,1,1,176,22,22,1,0,1,0,0
14199,1,28,218,185,185,2,0,1,0,0
16754,1,4280,372,2002,2002,2,0,1,0,0
14124,1,1618,84,420,420,4,0,1,0,0
15703,1,66,264,212,212,5,0,1,0,0
15909,1,98,173,192,192,7,0,1,0,0
18224,1,69,263,159,159,10,0,1,0,0
12618,1,95,21,137,137,10,0,1,0,0
15262,1,73,323,179,179,10,0,1,0,0
17496,1,79,358,271,271,10,0,1,0,0
14799,1,146,51,158,158,13,0,1,0,0
15360,1,223,39,428,428,13,0,1,0,0
12489,1,103,336,299,299,14,0,1,0,0
17789,1,74,281,226,226,14,0,1,0,0
15280,1,154,172,113,113,16,0,1,0,0
13411,1,72,107,214,214,17,0,1,0,0
15341,1,812,80,2021,2021,17,0,1,0,0
13328,1,680,316,1308,1308,17,0,1,0,0
16448,1,76,198,183,183,19,0,1,0,0
14951,1,311,79,312,312,20,0,1,0,0
14453,1,49,190,120,120,22,0,1,0,0
14578,1,240,3,169,169,24,0,1,0,0
13670,1,282,75,350,350,25,0,1,0,0
16614,1,223,182,506,506,26,0,1,0,0
14722,1,118,147,180,180,28,0,1,0,0
18033,1,252,65,94,94,32,0,1,0,0
18088,1,107,61,166,166,35,0,1,0,0
13464,1,403,58,675,675,41,0,1,0,0
13356,1,325,80,768,768,42,0,1,0,0
17301,1,137,21,163,163,59,0,1,0,0
16795,1,239,365,415,415,64,0,1,0,0
17379,1,623,11,390,390,71,0,1,0,0
12965,1,282,89,770,770,108,0,1,0,0
15389,1,400,172,500,500,1,0,1,0,0
15043,1,300,31,537,537,3,0,1,0,0
15178,1,30,260,41,41,3,0,1,0,0
13218,1,88,127,63,63,5,0,1,0,0
13080,1,120,179,58,58,6,0,1,0,0
13484,1,44,241,314,314,8,0,1,0,0
17538,1,134,25,98,98,9,0,1,0,0
13845,1,182,64,313,313,9,0,1,0,0
16591,1,41,68,214,214,10,0,1,0,0
14964,1,143,247,206,206,13,0,1,0,0
13390,1,224,74,544,544,13,0,1,0,0
12690,1,103,205,335,335,15,0,1,0,0
16517,1,96,277,163,163,17,0,1,0,0
16281,1,934,72,2062,2062,17,0,1,0,0
16202,1,191,360,365,365,18,0,1,0,0
14098,1,104,36,147,147,21,0,1,0,0
14165,1,53,275,120,120,23,0,1,0,0
15438,1,59,131,157,157,25,0,1,0,0
15528,1,123,254,229,229,26,0,1,0,0
14022,1,487,225,440,440,28,0,1,0,0
18200,1,104,106,150,150,29,0,1,0,0
18015,1,157,4,120,120,46,0,1,0,0
14130,1,257,319,481,481,66,0,1,0,0
16344,1,18,158,101,101,1,0,1,0,0
16323,1,50,196,208,208,1,0,1,0,0
15603,1,96,78,48,48,2,0,1,0,0
18240,1,126,46,423,423,6,0,1,0,0
14196,1,142,106,336,336,6,0,1,0,0
13710,1,176,31,180,180,8,0,1,0,0
13778,1,70,103,179,179,9,0,1,0,0
14079,1,301,124,375,375,12,0,1,0,0
13512,1,143,260,251,251,15,0,1,0,0
13503,1,248,71,217,217,17,0,1,0,0
17697,1,93,236,339,339,19,0,1,0,0
16947,1,312,235,406,406,21,0,1,0,0
15090,1,208,308,381,381,23,0,1,0,0
15225,1,226,234,409,409,23,0,1,0,0
15175,1,454,71,224,224,23,0,1,0,0
17880,1,314,364,459,459,26,0,1,0,0
18114,1,55,290,220,220,28,0,1,0,0
17403,1,111,36,264,264,32,0,1,0,0
16480,1,455,75,769,769,51,0,1,0,0
15668,1,72,217,76,76,1,0,1,0,0
12817,1,52,281,126,126,3,0,1,0,0
14423,1,120,218,265,265,3,0,1,0,0
16542,1,46,53,120,120,5,0,1,0,0
18255,1,74,89,103,103,6,0,1,0,0
14782,1,114,319,200,200,6,0,1,0,0
13876,1,36,63,123,123,7,0,1,0,0
13922,1,93,351,172,172,7,0,1,0,0
16828,1,58,112,114,114,7,0,1,0,0
13699,1,66,155,309,309,14,0,1,0,0
16315,1,75,330,226,226,14,0,1,0,0
17694,1,184,141,283,283,15,0,1,0,0
14581,1,217,16,139,139,16,0,1,0,0
14881,1,316,19,255,255,17,0,1,0,0
17732,1,93,372,304,304,18,0,1,0,0
15537,1,29,163,111,111,24,0,1,0,0
15774,1,87,68,271,271,25,0,1,0,0
14082,1,110,364,182,182,28,0,1,0,0
14459,1,760,155,1838,1838,37,0,1,0,0
14756,1,416,15,739,739,38,0,1,0,0
15866,1,124,101,212,212,43,0,1,0,0
16274,1,151,373,332,332,63,0,1,0,0
16800,1,524,11,1163,1163,148,0,1,0,0
17549,2,210,23,149,75,5,5.4,2,0,0
17446,2,198,176,121,61,6,16.63,2,0,0
13669,2,237,50,219,110,9,12.25,2,0,0
15124,2,233,22,184,92,14,12.07,2,0,0
16552,2,219,242,380,190,17,8.13,2,0,0
17934,2,478,51,704,352,21,0.35,2,0,0
14658,2,47,5,247,124,27,3.96,2,0,0
14272,2,599,73,438,219,33,5.63,2,0,0
13294,2,453,189,874,437,48,1.11,2,0,0
15626,2,766,74,676,338,49,5.29,2,0,0
13656,2,490,164,380,190,49,3.58,2,0,0
14920,2,509,212,978,489,57,0,2,0,0
16399,2,245,19,406,203,67,3.09,2,0,0
16669,2,871,23,1344,672,140,0.35,2,0,0
14495,2,62,50,124,62,6,14,2,0,0
14555,2,122,57,313,157,18,13.56,2,0,0
16352,2,300,17,494,247,28,0.74,2,0,0
18121,2,438,149,653,327,28,0.17,2,0,0
13189,2,842,18,261,131,29,3.43,2,0,0
15366,2,621,75,603,302,37,6.56,2,0,0
17221,2,287,7,334,167,59,0.46,2,0,0
15349,2,321,158,464,232,65,0.41,2,0,0
14998,2,258,170,415,208,70,0.97,2,0,0
14396,2,225,65,488,244,71,4.25,2,0,0
16374,2,236,66,459,230,100,1.83,2,0,0
15649,2,192,336,816,408,1,31,2,0,0
18146,2,153,140,160,80,10,8.78,2,0,0
17018,2,176,40,920,460,15,19,2,0,0
13837,2,182,211,267,134,17,6.18,2,0,0
17711,2,246,10,385,193,22,12.68,2,0,0
13730,2,488,135,753,377,38,0.6,2,0,0
15599,2,718,26,762,381,50,3.47,2,0,0
15211,2,238,60,881,441,51,6.08,2,0,0
14817,2,653,200,1010,505,51,1.27,2,0,0
15889,2,200,156,401,201,78,2.59,2,0,0
18196,2,431,95,687,344,131,1.41,2,0,0
14548,2,256,150,653,327,2,55.67,2,0,0
15612,2,51,36,180,90,3,6.25,2,0,0
16414,2,27,21,126,63,5,43,2,0,0
17237,2,105,11,315,158,18,0.61,2,0,0
17031,2,235,11,380,190,19,6.81,2,0,0
17760,2,239,21,288,144,25,14.63,2,0,0
12694,2,503,70,762,381,31,3.29,2,0,0
15919,2,385,19,526,263,103,2.88,2,0,0
17566,2,497,8,870,435,113,0.12,2,0,0
14179,2,319,40,702,351,135,0.07,2,0,0
18048,2,127,203,172,86,6,0,2,0,0
12386,2,354,337,402,201,10,3.22,2,0,0
13272,2,96,31,277,139,15,4.14,2,0,0
14024,2,150,121,328,164,16,0.13,2,0,0
13460,2,286,29,183,92,16,1.25,2,0,0
14512,2,122,187,275,138,19,2,2,0,0
14538,2,155,64,388,194,19,10.61,2,0,0
13248,2,305,124,466,233,25,2.56,2,0,0
12991,2,405,23,504,252,31,2.97,2,0,0
17267,2,158,127,317,159,37,0,2,0,0
14470,2,193,11,461,231,43,6.55,2,0,0
14896,2,279,204,469,235,43,3.81,2,0,0
17387,2,522,19,747,374,71,0.17,2,0,0
13467,2,580,10,1072,536,89,0.26,2,0,0
17265,2,389,138,550,275,106,0.34,2,0,0
13404,2,111,1,252,126,11,21.1,2,0,0
14029,2,198,63,468,234,15,5.71,2,0,0
13579,2,176,14,467,234,19,16.09,2,0,0
16999,2,294,23,485,243,21,2.27,2,0,0
18018,2,55,108,122,61,29,3.25,2,0,0
17733,2,463,38,692,346,33,6.53,2,0,0
17749,2,320,178,675,338,33,2.29,2,0,0
15478,2,575,40,1400,700,34,0.37,2,0,0
17466,2,306,10,763,382,41,1.7,2,0,0
15274,2,619,4,717,359,44,0.3,2,0,0
12844,2,125,29,326,163,47,1.98,2,0,0
16243,2,110,33,409,205,49,0.42,2,0,0
17771,2,283,56,245,123,50,5.12,2,0,0
17311,2,1005,78,1385,693,55,4.41,2,0,0
17537,2,699,29,888,444,74,3.74,2,0,0
13849,2,1016,51,1538,769,97,1.19,2,0,0
15494,2,1139,21,1281,641,120,0.82,2,0,0
16506,2,42,19,90,45,3,10,2,0,0
13811,2,63,183,520,260,5,6.11,2,0,0
15030,2,372,71,518,259,7,32.67,2,0,0
14761,2,118,58,256,128,11,27.6,2,0,0
15139,2,208,239,179,90,13,8,2,0,0
15424,2,554,254,383,192,17,0,2,0,0
17928,2,68,45,184,92,22,9.52,2,0,0
14754,2,486,44,638,319,38,6.25,2,0,0
12689,2,622,25,1140,570,56,1.46,2,0,0
17444,2,2116,151,2369,1185,130,0.16,2,0,0
14682,2,80,187,52,26,1,13,2,0,0
16091,2,154,154,315,158,16,2.53,2,0,0
13759,2,287,33,659,330,24,1.54,2,0,0
16018,2,190,39,409,205,26,5.22,2,0,0
18112,2,255,12,353,177,26,6.16,2,0,0
17898,2,190,85,152,76,27,4.48,2,0,0
12510,2,347,142,815,408,28,6.07,2,0,0
13040,2,355,8,677,339,38,0.57,2,0,0
15272,2,310,57,722,361,63,0.45,2,0,0
17105,2,693,159,666,333,80,1.65,2,0,0
14354,2,210,5,164,82,9,3,2,0,0
16620,2,88,3,179,90,9,32.13,2,0,0
16596,2,97,15,250,125,12,31.82,2,0,0
14491,2,139,175,341,171,17,12.31,2,0,0
12589,2,302,28,575,288,28,3.59,2,0,0
17679,2,729,52,1992,996,29,1.1,2,0,0
13823,2,439,18,958,479,39,1.85,2,0,0
13173,2,277,4,354,177,41,8.64,2,0,0
14594,2,183,7,363,182,48,7.16,2,0,0
17507,2,359,261,606,303,79,0.54,2,0,0
17999,2,219,37,380,190,87,3.66,2,0,0
16253,2,3233,66,3684,1842,114,1.54,2,0,0
12838,2,355,33,672,336,115,2.86,2,0,0
15847,2,449,38,389,195,22,11.86,2,0,0
15014,2,149,43,258,129,29,4.16,2,0,0
13731,2,278,219,611,306,36,0.73,2,0,0
17432,2,207,18,366,183,44,0.4,2,0,0
16229,2,318,87,1011,506,46,2.72,2,0,0
13564,2,635,354,1174,587,67,0.16,2,0,0
17595,2,228,12,387,194,68,0.3,2,0,0
14656,2,120,169,291,146,73,1.44,2,0,0
17555,2,348,19,480,240,101,3.02,2,0,0
16119,2,240,8,423,212,14,4.27,2,0,0
16766,2,536,273,1146,573,17,0,2,0,0
17489,2,428,58,377,189,28,5.46,2,0,0
15364,2,493,95,913,457,29,5.64,2,0,0
13799,2,402,116,689,345,32,4.66,2,0,0
12673,2,349,5,575,288,41,8.03,2,0,0
14154,2,465,239,1346,673,52,0,2,0,0
14904,2,1985,2,1025,513,66,0.34,2,0,0
17082,2,1049,33,2004,1002,75,3.56,2,0,0
15850,2,298,19,235,118,87,1.61,2,0,0
17414,2,2100,43,778,389,5,28.2,2,0,0
13133,2,32,273,110,55,7,5,2,0,0
17668,2,93,1,348,174,14,2.57,2,0,0
14912,2,971,16,868,434,21,8.81,2,0,0
14150,2,496,35,659,330,23,12.96,2,0,0
13573,2,302,50,290,145,24,8.42,2,0,0
17425,2,407,19,759,380,42,0.98,2,0,0
16667,2,236,68,567,284,52,4.24,2,0,0
13822,2,611,5,632,316,90,0.36,2,0,0
15531,2,1085,8,1972,986,196,0.1,2,0,0
17339,2,152,94,243,122,9,33.75,2,0,0
17430,2,190,32,266,133,14,25.54,2,0,0
17691,2,134,358,290,145,18,0.56,2,0,0
17453,2,219,17,487,244,19,2.56,2,0,0
16250,2,208,261,389,195,22,4.87,2,0,0
14645,2,381,156,597,299,28,4.07,2,0,0
14240,2,418,30,890,445,37,4.76,2,0,0
14918,2,675,115,1610,805,39,0.86,2,0,0
17664,2,604,18,605,303,41,4.6,2,0,0
17594,2,550,85,993,497,42,3.45,2,0,0
12508,2,271,26,398,199,57,0.03,2,0,0
16692,2,151,256,1126,563,1,32,2,0,0
13207,2,130,15,250,125,7,19.29,2,0,0
15565,2,60,50,173,87,8,2.86,2,0,0
17409,2,105,184,772,386,13,5.25,2,0,0
14517,2,91,33,330,165,17,6.35,2,0,0
17134,2,98,106,413,207,21,7.14,2,0,0
16441,2,173,67,381,191,22,9.74,2,0,0
12701,2,674,79,726,363,49,3.24,2,0,0
16644,2,826,177,834,417,62,0.56,2,0,0
16386,2,205,28,303,152,76,2.81,2,0,0
13452,2,2,259,590,295,1,11,2,0,0
18246,2,166,23,596,298,3,69.67,2,0,0
17468,2,116,10,137,69,5,1,2,0,0
16189,2,134,15,215,108,9,6.9,2,0,0
17742,2,89,113,355,178,13,15.64,2,0,0
16952,2,92,109,168,84,16,0,2,0,0
12492,2,190,63,227,114,18,2.47,2,0,0
12832,2,195,32,383,192,27,2.5,2,0,0
17232,2,202,2,418,209,30,0.32,2,0,0
17298,2,387,101,498,249,30,0.79,2,0,0
16083,2,908,100,1318,659,31,8.63,2,0,0
16354,2,150,63,396,198,38,0.24,2,0,0
13673,2,114,18,387,194,47,0.22,2,0,0
17505,2,556,161,1146,573,48,0.86,2,0,0
14335,2,375,16,455,228,55,1.36,2,0,0
17764,2,351,50,773,387,71,2.29,2,0,0
14893,2,799,9,1238,619,72,0.03,2,0,0
17397,2,250,22,681,341,88,0,2,0,0
16121,2,576,57,855,428,170,0.78,2,0,0
15422,2,38,323,98,49,6,0,2,0,0
15512,2,68,155,121,61,7,33.83,2,0,0
18147,2,203,45,179,90,7,10.33,2,0,0
12582,2,296,238,351,176,20,2.58,2,0,0
13649,2,139,256,347,174,23,4.95,2,0,0
12571,2,523,39,520,260,31,2.45,2,0,0
12547,2,132,197,152,76,6,16.4,2,0,0
16427,2,156,263,241,121,8,2.63,2,0,0
14624,2,162,57,226,113,13,0.08,2,0,0
13978,2,315,14,197,99,14,2.14,2,0,0
13049,2,268,64,657,329,14,19.46,2,0,0
13657,2,208,10,367,184,15,13.57,2,0,0
16109,2,612,218,612,306,18,5.24,2,0,0
12793,2,292,334,461,231,20,1.71,2,0,0
13787,2,337,75,309,155,24,9.6,2,0,0
18013,2,285,155,187,94,31,0,2,0,0
15244,2,405,65,632,316,31,5.52,2,0,0
14778,2,306,127,731,366,34,5.32,2,0,0
15522,2,572,32,398,199,47,0.98,2,0,0
15821,2,202,44,571,286,57,0.28,2,0,0
13761,2,642,50,1071,536,68,1.87,2,0,0
17186,2,200,46,144,72,1,13,2,0,0
17330,2,120,22,364,182,5,8.8,2,0,0
13930,2,274,57,337,169,15,4.88,2,0,0
14104,2,72,154,216,108,21,0.55,2,0,0
17376,2,86,70,203,102,23,10.43,2,0,0
16968,2,326,4,439,220,31,3.43,2,0,0
13402,2,479,127,621,311,32,6.42,2,0,0
16883,2,103,187,272,136,33,5.11,2,0,0
18160,2,294,57,638,319,37,3.76,2,0,0
13034,2,369,54,643,322,37,8.72,2,0,0
13888,2,254,119,596,298,38,2.58,2,0,0
16411,2,131,19,212,106,41,8.12,2,0,0
13760,2,197,54,287,144,50,3.61,2,0,0
18001,2,362,12,415,208,56,1.32,2,0,0
12872,2,319,326,600,300,58,0.58,2,0,0
13030,2,348,11,752,376,76,3.91,2,0,0
15665,2,1654,168,2222,1111,92,0.65,2,0,0
13805,2,1900,52,925,463,10,6.33,2,0,0
15949,2,284,16,365,183,12,3,2,0,0
12763,2,316,138,494,247,16,13.53,2,0,0
15092,2,135,215,458,229,23,2.72,2,0,0
18078,2,145,217,336,168,27,1.46,2,0,0
12535,2,219,91,716,358,28,2.85,2,0,0
18205,2,192,36,517,259,30,1.23,2,0,0
17357,2,152,24,384,192,41,0,2,0,0
15883,2,223,2,396,198,42,0.65,2,0,0
15829,2,996,99,636,318,44,0.82,2,0,0
17772,2,55,10,173,87,50,0,2,0,0
13122,2,585,94,922,461,54,2.7,2,0,0
17358,2,190,303,361,181,55,0.91,2,0,0
17277,2,430,227,1065,533,67,1.4,2,0,0
15265,2,612,151,1506,753,76,1.04,2,0,0
16805,2,539,173,461,231,94,1.92,2,0,0
17991,2,25,225,93,47,4,0,2,0,0
15381,2,171,213,597,299,8,7.71,2,0,0
12522,2,192,39,157,79,10,1.33,2,0,0
12604,2,200,79,236,118,14,13,2,0,0
13727,2,162,28,333,167,19,0.21,2,0,0
15734,2,346,114,1339,670,25,3.4,2,0,0
13368,2,326,256,573,287,28,2.96,2,0,0
16561,2,244,5,511,256,29,1.8,2,0,0
15492,2,483,28,659,330,32,1.35,2,0,0
17642,2,474,119,712,356,34,1.44,2,0,0
14379,2,292,44,348,174,39,5.58,2,0,0
15990,2,443,44,792,396,52,4.76,2,0,0
13780,2,318,7,360,180,56,2.91,2,0,0
12630,2,542,9,1031,516,59,0.56,2,0,0
12556,2,355,50,600,300,100,0.85,2,0,0
14520,2,146,1,271,136,3,96.33,2,0,0
16698,2,840,226,1998,999,4,6.5,2,0,0
13223,2,88,200,163,82,5,7.75,2,0,0
12871,2,200,84,381,191,8,12.3,2,0,0
13718,2,173,246,307,154,9,4.45,2,0,0
17235,2,224,25,550,275,24,12.39,2,0,0
16322,2,231,1,327,164,28,0.97,2,0,0
13557,2,546,28,584,292,31,7.64,2,0,0
12512,2,96,66,132,66,31,0,2,0,0
16230,2,365,189,542,271,32,0.88,2,0,0
13868,2,1964,7,3193,1597,32,0.97,2,0,0
15813,2,603,207,1304,652,40,0.79,2,0,0
13233,2,1004,74,605,303,43,6.21,2,0,0
16320,2,732,172,1038,519,56,0.73,2,0,0
17255,2,227,40,291,146,69,3.53,2,0,0
13321,2,372,72,567,284,10,1.4,2,0,0
13531,2,174,205,484,242,17,7.67,2,0,0
14479,2,117,253,316,158,18,6.53,2,0,0
15690,2,408,4,240,120,19,5.33,2,0,0
14050,2,689,31,746,373,49,1.4,2,0,0
14770,2,490,232,876,438,49,1.76,2,0,0
15184,2,199,29,402,201,59,2.64,2,0,0
16934,2,397,54,931,466,59,0,2,0,0
12876,2,1930,57,2053,1027,66,1.68,2,0,0
14544,2,1536,24,2004,1002,97,3.06,2,0,0
17254,2,251,4,271,136,100,0.09,2,0,0
18080,2,642,18,1232,616,2,223,2,0,0
17391,2,480,163,509,255,2,0,2,0,0
14785,2,84,10,77,39,2,2,2,0,0
15526,2,24,33,148,74,4,0,2,0,0
15653,2,1200,92,877,439,4,4.6,2,0,0
17436,2,90,1,216,108,7,28.13,2,0,0
15912,2,185,178,265,133,19,3,2,0,0
15071,2,269,93,982,491,25,7.28,2,0,0
14891,2,505,148,554,277,30,1.22,2,0,0
12815,2,374,147,863,432,37,1.14,2,0,0
12717,2,502,151,831,416,48,1.81,2,0,0
14261,2,406,50,1163,582,52,0.53,2,0,0
16402,2,146,264,293,147,55,1.86,2,0,0
14451,2,378,60,644,322,86,1.29,2,0,0
17459,2,537,43,657,329,88,0.15,2,0,0
17353,2,1200,129,1740,870,5,3.57,2,0,0
13917,2,228,49,272,136,16,8.29,2,0,0
14813,2,66,369,153,77,25,0,2,0,0
16811,2,477,4,547,274,26,0.44,2,0,0
14265,2,330,109,530,265,31,1.3,2,0,0
18101,2,87,11,222,111,37,3.38,2,0,0
17624,2,554,14,843,422,49,4.14,2,0,0
14067,2,361,63,375,188,51,0.63,2,0,0
17081,2,76,25,279,140,54,0.33,2,0,0
13744,2,1153,95,1081,541,54,3.18,2,0,0
12635,2,1162,89,1509,755,95,0.66,2,0,0
15068,2,364,46,553,277,96,2.04,2,0,0
14551,2,106,18,186,93,9,20.56,2,0,0
15186,2,215,14,411,206,17,8.56,2,0,0
17630,2,158,169,504,252,24,2.48,2,0,0
12596,2,468,51,450,225,24,7.92,2,0,0
14162,2,142,173,289,145,25,4.92,2,0,0
12735,2,363,315,690,345,37,0.53,2,0,0
17321,2,364,8,657,329,94,0.6,2,0,0
16916,2,431,23,562,281,129,2.58,2,0,0
16852,2,56,10,145,73,9,20.63,2,0,0
13434,2,300,74,534,267,9,2.44,2,0,0
16555,2,175,35,286,143,15,4.62,2,0,0
13453,2,134,165,357,179,16,7.69,2,0,0
12915,2,93,148,364,182,19,10.62,2,0,0
13311,2,305,4,599,300,25,5.8,2,0,0
17708,2,90,187,263,132,28,4.15,2,0,0
14539,2,428,15,537,269,31,0.9,2,0,0
15258,2,142,168,623,312,32,1.45,2,0,0
17503,2,486,2,559,280,36,0.95,2,0,0
13165,2,1376,46,1021,511,40,7.44,2,0,0
17189,2,226,106,384,192,52,4.29,2,0,0
12904,2,294,18,496,248,59,2.2,2,0,0
15545,2,162,54,289,145,78,4,2,0,0
13068,2,200,10,344,172,1,309,2,0,0
17788,2,210,73,1113,557,2,18.33,2,0,0
15182,2,253,154,623,312,24,4.07,2,0,0
16825,2,566,38,775,388,27,5.44,2,0,0
17935,2,81,138,143,72,27,0.11,2,0,0
14037,2,46,176,147,74,27,6.96,2,0,0
17329,2,142,14,523,262,29,9.38,2,0,0
16616,2,370,15,500,250,31,4.44,2,0,0
16624,2,488,80,811,406,44,2.47,2,0,0
17783,2,354,72,283,142,67,2.65,2,0,0
16383,2,467,74,644,322,80,1.99,2,0,0
16405,2,187,302,167,84,3,1.75,2,0,0
16557,2,111,24,282,141,11,11.3,2,0,0
13416,2,142,43,713,357,11,2.06,2,0,0
16519,2,53,25,213,107,12,30.91,2,0,0
14660,2,228,86,286,143,24,0.48,2,0,0
13565,2,172,19,240,120,35,8.51,2,0,0
17786,2,195,85,267,134,57,3.45,2,0,0
16629,2,489,73,409,205,58,0.37,2,0,0
18143,2,570,116,1000,500,59,0.42,2,0,0
16244,2,855,211,1523,762,88,1.78,2,0,0
13493,2,377,275,499,250,5,2.2,2,0,0
13470,2,100,99,165,83,7,1.67,2,0,0
15393,2,150,16,232,116,10,24,2,0,0
13169,2,272,63,713,357,11,15.67,2,0,0
14416,2,326,22,490,245,13,1.54,2,0,0
18040,2,148,19,357,179,18,12.56,2,0,0
17889,2,77,212,201,101,20,5.74,2,0,0
17852,2,53,11,114,57,21,0,2,0,0
12435,2,2055,79,7830,3915,31,5.37,2,0,0
16479,2,102,10,301,151,35,0,2,0,0
14020,2,441,16,643,322,37,1.87,2,0,0
12857,2,343,210,1106,553,37,2.02,2,0,0
14138,2,600,1,966,483,40,1.38,2,0,0
17795,2,305,179,343,172,43,1.93,2,0,0
14815,2,744,36,778,389,53,0.6,2,0,0
17100,2,800,18,972,486,65,0,2,0,0
17890,2,402,322,587,294,88,0.42,2,0,0
16792,2,44,282,110,55,11,0,2,0,0
13754,2,214,151,283,142,11,15,2,0,0
14855,2,267,119,646,323,13,0.79,2,0,0
15654,2,474,9,908,454,14,0.84,2,0,0
15863,2,19,25,69,35,18,9.82,2,0,0
16808,2,196,99,288,144,21,7.95,2,0,0
16884,2,320,37,430,215,26,0,2,0,0
17418,2,289,42,463,232,29,9.69,2,0,0
16384,2,260,89,584,292,33,5.44,2,0,0
15714,2,186,11,330,165,34,2,2,0,0
16603,2,480,74,482,241,34,0.48,2,0,0
13023,2,280,64,600,300,35,1.76,2,0,0
14550,2,389,10,757,379,38,0.72,2,0,0
12794,2,592,53,860,430,43,1.02,2,0,0
15579,2,117,68,328,164,45,5.21,2,0,0
14862,2,772,25,841,421,47,2.6,2,0,0
16036,2,716,87,759,380,55,3.26,2,0,0
17913,2,288,58,409,205,55,5.19,2,0,0
16347,2,341,11,847,424,61,0.3,2,0,0
16372,2,158,33,356,178,86,0,2,0,0
15872,2,187,14,316,158,101,0,2,0,0
15355,2,45,29,277,139,9,1.77,2,0,0
14947,2,178,72,276,138,13,4.83,2,0,0
17666,2,596,3,728,364,14,3.59,2,0,0
14427,2,228,50,363,182,16,0.81,2,0,0
17495,2,229,7,498,249,21,1.19,2,0,0
17695,2,779,131,765,383,30,1.15,2,0,0
17637,2,280,31,547,274,35,2.44,2,0,0
12624,2,351,106,569,285,35,2.03,2,0,0
15762,2,251,65,584,292,37,0.33,2,0,0
13431,2,672,67,1269,635,44,0.47,2,0,0
15977,2,1016,17,1055,528,48,0.33,2,0,0
14965,2,363,96,596,298,80,0,2,0,0
15573,2,354,31,583,292,87,0.56,2,0,0
12669,2,1104,150,1428,714,96,1.08,2,0,0
12743,2,315,134,540,270,114,0,2,0,0
12897,2,110,204,217,109,3,32.33,2,0,0
12450,2,128,156,198,99,7,2.43,2,0,0
12516,2,868,77,1186,593,19,4.43,2,0,0
16567,2,996,194,866,433,34,4.18,2,0,0
16777,2,62,80,223,112,45,3.74,2,0,0
14508,2,129,22,268,134,52,1.24,2,0,0
12438,2,1169,14,2467,1234,83,1.32,2,0,0
17964,2,294,31,463,232,84,3.51,2,0,0
13283,2,90,59,94,47,7,20.83,2,0,0
17256,2,141,107,240,120,12,13.6,2,0,0
13972,2,187,70,190,95,15,9.36,2,0,0
16313,2,165,3,274,137,16,3.07,2,0,0
16855,2,164,23,328,164,19,1.06,2,0,0
13899,2,156,16,389,195,19,14.33,2,0,0
18095,2,419,312,580,290,20,1,2,0,0
13933,2,205,109,609,305,23,1.77,2,0,0
12424,2,740,162,1761,881,30,0,2,0,0
18151,2,355,134,653,327,38,4.19,2,0,0
17229,2,185,96,319,160,39,1,2,0,0
13726,2,1054,38,1080,540,39,1.49,2,0,0
17223,2,109,310,382,191,42,1.26,2,0,0
14597,2,566,11,866,433,45,3.91,2,0,0
12377,2,942,315,1548,774,71,0.52,2,0,0
17252,2,192,116,349,175,86,0.81,2,0,0
13601,2,548,45,693,347,90,1.69,2,0,0
15661,2,236,317,310,155,4,5.25,2,0,0
12882,2,246,9,1463,732,12,2,2,0,0
12981,2,242,29,372,186,12,5.42,2,0,0
14448,2,104,9,375,188,20,18.63,2,0,0
15230,2,351,239,430,215,23,0.05,2,0,0
14481,2,489,164,637,319,25,4.21,2,0,0
14788,2,421,7,679,340,26,0.66,2,0,0
17004,2,771,46,1312,656,38,1.1,2,0,0
14995,2,102,38,232,116,53,4.08,2,0,0
16674,2,181,54,304,152,89,0.47,2,0,0
16367,2,643,37,801,401,123,2.58,2,0,0
15330,2,1312,32,715,358,10,2.33,2,0,0
13817,2,208,29,329,165,19,15.33,2,0,0
14960,2,221,8,221,111,23,6.23,2,0,0
15232,2,686,113,612,306,26,0.9,2,0,0
14636,2,241,36,610,305,27,8.59,2,0,0
13810,2,307,28,828,414,30,0.87,2,0,0
13918,2,1140,49,1213,607,30,7,2,0,0
13046,2,264,30,629,315,33,6.91,2,0,0
15103,2,329,31,703,352,35,1.62,2,0,0
14921,2,953,30,1316,658,78,2.22,2,0,0
13083,2,187,4,304,152,15,4.18,2,0,0
18154,2,255,3,399,200,15,2,2,0,0
13589,2,114,14,380,190,21,8.2,2,0,0
14570,2,94,280,217,109,28,0,2,0,0
12944,2,289,35,605,303,29,11,2,0,0
13563,2,209,84,778,389,49,1.15,2,0,0
17392,2,275,306,411,206,52,0.94,2,0,0
12716,2,703,3,963,482,59,1.95,2,0,0
13221,2,243,240,845,423,61,1.86,2,0,0
17084,2,1702,35,2748,1374,146,0,2,0,0
15897,2,223,194,209,105,17,0,2,0,0
15695,2,212,266,410,205,22,0,2,0,0
13675,2,330,151,487,244,25,5.54,2,0,0
15121,2,199,50,458,229,28,8.81,2,0,0
14193,2,445,67,853,427,35,4.9,2,0,0
16364,2,279,11,706,353,48,2.45,2,0,0
17250,2,167,3,382,191,55,4.67,2,0,0
13192,2,595,95,912,456,57,1.76,2,0,0
16368,2,251,2,480,240,58,0.37,2,0,0
18156,2,283,12,676,338,100,2.94,2,0,0
15444,2,758,9,1401,701,190,0.15,2,0,0
14377,2,219,191,617,309,11,7,2,0,0
15869,2,175,277,150,75,13,0,2,0,0
